702 -> Node: < Primordial, Ljava/util/HashSet, <init>(Ljava/util/HashMap;)V > Context: Everywhere
583 -> Node: < Primordial, Landroid/animation/AnimatorSet$1, <init>(Landroid/animation/AnimatorSet;Ljava/util/ArrayList;)V > Context: Everywhere
1236 -> Node: < Primordial, Ljava/lang/reflect/Method, getParameterTypes()[Ljava/lang/Class; > Context: Everywhere
480 -> Node: < Primordial, Ljava/io/BufferedReader, <init>(Ljava/io/Reader;I)V > Context: Everywhere
1059 -> Node: < Primordial, Ljava/lang/Class, getInnerClassName()Ljava/lang/String; > Context: Everywhere
562 -> Node: < Primordial, Ljava/io/PrintWriter, println(Ljava/lang/String;)V > Context: Everywhere
859 -> Node: < Primordial, Lcom/android/internal/view/ActionBarPolicy, hasEmbeddedTabs()Z > Context: Everywhere
1053 -> Node: < Primordial, Ljava/lang/RealToString, longDigitGenerator(JIZZI)V > Context: Everywhere
1288 -> Node: < Primordial, Landroid/view/DisplayInfo, readFromParcel(Landroid/os/Parcel;)V > Context: Everywhere
1263 -> Node: < Primordial, Ljava/lang/Class, getDexClassDefIndex()I > Context: Everywhere
1146 -> Node: < Primordial, Ljava/util/WeakHashMap, computeMaxSize()V > Context: Everywhere
358 -> Node: < Primordial, Ljava/lang/reflect/Array, get(Ljava/lang/Object;I)Ljava/lang/Object; > Context: Everywhere
154 -> Node: < Primordial, Landroid/os/Binder, <init>()V > Context: Everywhere
356 -> Node: < Primordial, Landroid/animation/IntEvaluator, evaluate(FLjava/lang/Integer;Ljava/lang/Integer;)Ljava/lang/Integer; > Context: Everywhere
1076 -> Node: < Primordial, Ljava/io/BufferedReader, isClosed()Z > Context: Everywhere
1042 -> Node: < Primordial, Ljava/util/HashSet, iterator()Ljava/util/Iterator; > Context: Everywhere
1210 -> Node: < Primordial, Landroid/animation/Keyframe$FloatKeyframe, getFloatValue()F > Context: Everywhere
1367 -> Node: < Primordial, Ljava/util/HashMap$HashIterator, hasNext()Z > Context: Everywhere
49 -> Node: < Primordial, Ljava/lang/String$CaseInsensitiveComparator, <init>()V > Context: Everywhere
661 -> Node: < Primordial, Ljava/nio/CharArrayBuffer, <init>(I[CIZ)V > Context: Everywhere
443 -> Node: < Primordial, Ljava/lang/Character, <clinit>()V > Context: Everywhere
788 -> Node: < Primordial, Ljava/lang/Class, classNameImpliesTopLevel()Z > Context: Everywhere
848 -> Node: < Primordial, Landroid/animation/PropertyValuesHolder, setPropertyName(Ljava/lang/String;)V > Context: Everywhere
352 -> Node: < Primordial, Ljava/util/Collections, addAll(Ljava/util/Collection;[Ljava/lang/Object;)Z > Context: Everywhere
108 -> Node: < Primordial, Ljava/util/Collections$SynchronizedMap, <init>(Ljava/util/Map;)V > Context: Everywhere
187 -> Node: < Primordial, Landroid/util/Log, <clinit>()V > Context: Everywhere
412 -> Node: < Primordial, Ljava/lang/Class, getDeclaredField(Ljava/lang/String;)Ljava/lang/reflect/Field; > Context: Everywhere
903 -> Node: < Primordial, Ljava/util/ServiceLoader, access$000(Ljava/util/ServiceLoader;)Ljava/lang/ClassLoader; > Context: Everywhere
920 -> Node: < Primordial, Llibcore/reflect/AnnotationMember, equals(Ljava/lang/Object;)Z > Context: Everywhere
129 -> Node: < Primordial, Landroid/os/Trace$1, <init>()V > Context: Everywhere
740 -> Node: < Primordial, Ljava/lang/String, indexAndLength(I)Ljava/lang/StringIndexOutOfBoundsException; > Context: Everywhere
185 -> Node: < Primordial, Landroid/animation/PropertyValuesHolder$IntPropertyValuesHolder, setAnimatedValue(Ljava/lang/Object;)V > Context: Everywhere
594 -> Node: < Primordial, Ljava/lang/reflect/Field, <clinit>()V > Context: Everywhere
1203 -> Node: < Primordial, Ljava/lang/Object, clone()Ljava/lang/Object; > Context: JavaTypeContext<point: <Primordial,[Ljava/lang/Class>>
730 -> Node: < Primordial, Ljava/util/Hashtable, <init>()V > Context: Everywhere
245 -> Node: < Primordial, Ljava/util/HashMap, put(Ljava/lang/Object;Ljava/lang/Object;)Ljava/lang/Object; > Context: Everywhere
1299 -> Node: < Primordial, Ljava/util/Arrays, hashCode([S)I > Context: Everywhere
143 -> Node: < Primordial, Ljava/lang/reflect/Method$1, <init>()V > Context: Everywhere
827 -> Node: < Primordial, Landroid/animation/IntKeyframeSet, <init>([Landroid/animation/Keyframe$IntKeyframe;)V > Context: Everywhere
831 -> Node: < Primordial, Landroid/animation/Keyframe$FloatKeyframe, <init>(FF)V > Context: Everywhere
62 -> Node: < Primordial, Ljava/lang/reflect/Field$1, <init>()V > Context: Everywhere
1052 -> Node: < Primordial, Landroid/os/Trace, <clinit>()V > Context: Everywhere
697 -> Node: < Primordial, Ljava/nio/CharBuffer, <init>(I)V > Context: Everywhere
309 -> Node: < Primordial, Ljava/lang/Class, getSimpleName()Ljava/lang/String; > Context: Everywhere
687 -> Node: < Primordial, Ljava/util/TreeSet, <init>(Ljava/util/Comparator;)V > Context: Everywhere
401 -> Node: < Primordial, Landroid/os/Build, getString(Ljava/lang/String;)Ljava/lang/String; > Context: Everywhere
135 -> Node: < Primordial, Landroid/hardware/display/IDisplayManager$Stub$Proxy, <init>(Landroid/os/IBinder;)V > Context: Everywhere
1269 -> Node: < Primordial, Ljava/lang/Long, equals(Ljava/lang/Object;)Z > Context: Everywhere
1324 -> Node: < Primordial, Ljava/lang/reflect/Modifier, isFinal(I)Z > Context: Everywhere
816 -> Node: < Primordial, Landroid/animation/PropertyValuesHolder, setFloatValues([F)V > Context: Everywhere
862 -> Node: < Primordial, Ljava/io/StringWriter, flush()V > Context: Everywhere
289 -> Node: < Primordial, Ljava/lang/ArrayIndexOutOfBoundsException, <init>(III)V > Context: Everywhere
789 -> Node: < Primordial, Ljava/lang/reflect/Proxy, isVisibleToClassLoader(Ljava/lang/ClassLoader;Ljava/lang/Class;)Z > Context: Everywhere
1280 -> Node: < Primordial, Ljava/util/concurrent/CopyOnWriteArrayList, iterator()Ljava/util/Iterator; > Context: Everywhere
1356 -> Node: < Primordial, Landroid/os/Message, obtain()Landroid/os/Message; > Context: Everywhere
592 -> Node: < Primordial, Landroid/os/SystemProperties, native_get(Ljava/lang/String;)Ljava/lang/String; > Context: Everywhere
795 -> Node: < Primordial, Landroid/animation/PropertyValuesHolder$IntPropertyValuesHolder, <init>(Ljava/lang/String;[I)V > Context: Everywhere
1155 -> Node: < Primordial, Ljava/lang/reflect/Method, equalNameAndParameters(Ljava/lang/reflect/Method;)Z > Context: Everywhere
1051 -> Node: < Primordial, Landroid/os/Trace, asyncTraceEnd(JLjava/lang/String;I)V > Context: Everywhere
1309 -> Node: < Primordial, Ljava/lang/Short, hashCode()I > Context: Everywhere
812 -> Node: < Primordial, Landroid/animation/PropertyValuesHolder$IntPropertyValuesHolder, setIntValues([I)V > Context: Everywhere
895 -> Node: < Primordial, Ljava/lang/IndexOutOfBoundsException, <init>()V > Context: Everywhere
711 -> Node: < Primordial, Llibcore/icu/ICU, getUnicodeVersion()Ljava/lang/String; > Context: Everywhere
672 -> Node: < Primordial, Ljava/lang/Thread, currentThread()Ljava/lang/Thread; > Context: Everywhere
906 -> Node: < Primordial, Ljava/lang/IntegralToString$1, initialValue()[C > Context: Everywhere
1358 -> Node: < Primordial, Landroid/os/StrictMode, getThreadPolicyMask()I > Context: Everywhere
285 -> Node: < Primordial, Ljava/lang/Long, parseLong(Ljava/lang/String;I)J > Context: Everywhere
1343 -> Node: < Primordial, Ljava/lang/VMClassLoader, findLoadedClass(Ljava/lang/ClassLoader;Ljava/lang/String;)Ljava/lang/Class; > Context: Everywhere
63 -> Node: < Primordial, Ljava/lang/reflect/AccessibleObject, <init>()V > Context: Everywhere
66 -> Node: < Primordial, Ljava/lang/String, <init>(II[C)V > Context: Everywhere
1224 -> Node: < Primordial, Ljava/lang/Character, charValue()C > Context: Everywhere
384 -> Node: < Primordial, Landroid/util/LogWriter, <init>(ILjava/lang/String;)V > Context: Everywhere
717 -> Node: < Primordial, Ljava/lang/Exception, <init>()V > Context: Everywhere
269 -> Node: < Primordial, Ljava/lang/Float, <clinit>()V > Context: Everywhere
801 -> Node: < Primordial, Ljava/lang/RealToString, <clinit>()V > Context: Everywhere
1188 -> Node: < Primordial, Ljava/lang/reflect/Proxy$1, compare(Ljava/lang/Object;Ljava/lang/Object;)I > Context: Everywhere
328 -> Node: < Primordial, Landroid/os/Parcel, readException(ILjava/lang/String;)V > Context: Everywhere
332 -> Node: < Primordial, Landroid/os/StrictMode, readAndHandleBinderCallViolations(Landroid/os/Parcel;)V > Context: Everywhere
691 -> Node: < Primordial, Ljava/lang/Throwable, getInternalStackTrace()[Ljava/lang/StackTraceElement; > Context: Everywhere
113 -> Node: < Primordial, Ljava/util/concurrent/locks/AbstractQueuedSynchronizer$Node, <init>()V > Context: Everywhere
958 -> Node: < Primordial, Ljava/lang/Float, valueOf(F)Ljava/lang/Float; > Context: Everywhere
1385 -> Node: < Primordial, Ljava/lang/Double, doubleToRawLongBits(D)J > Context: Everywhere
157 -> Node: < Primordial, Landroid/view/Choreographer$CallbackRecord, <init>()V > Context: Everywhere
1300 -> Node: < Primordial, Ljava/util/Arrays, hashCode([J)I > Context: Everywhere
80 -> Node: < Primordial, Llibcore/io/Posix, <init>()V > Context: Everywhere
1346 -> Node: < Primordial, Landroid/view/Choreographer, access$500(Landroid/view/Choreographer;JLjava/lang/Object;Ljava/lang/Object;)Landroid/view/Choreographer$CallbackRecord; > Context: Everywhere
806 -> Node: < Primordial, Ljava/util/HashMap, clear()V > Context: Everywhere
1199 -> Node: < Primordial, Ljava/util/ComparableTimSort, mergeAt(I)V > Context: Everywhere
957 -> Node: < Primordial, Ljava/util/concurrent/locks/ReentrantReadWriteLock$WriteLock, unlock()V > Context: Everywhere
256 -> Node: < Primordial, Ljava/lang/String, <clinit>()V > Context: Everywhere
1048 -> Node: < Primordial, Ljava/lang/ArrayIndexOutOfBoundsException, <init>()V > Context: Everywhere
1381 -> Node: < Primordial, Ljava/lang/String, compareTo(Ljava/lang/String;)I > Context: Everywhere
1022 -> Node: < Primordial, Ljava/util/Collections$EmptyList, get(I)Ljava/lang/Object; > Context: Everywhere
1264 -> Node: < Primordial, Ljava/lang/reflect/Proxy, isProxyClass(Ljava/lang/Class;)Z > Context: Everywhere
678 -> Node: < Primordial, Ljava/util/concurrent/locks/ReentrantReadWriteLock$Sync, isHeldExclusively()Z > Context: Everywhere
173 -> Node: < Primordial, Llibcore/reflect/AnnotationFactory, equals(Ljava/lang/Object;)Z > Context: Everywhere
1217 -> Node: < Primordial, Ljava/nio/ByteBuffer, arrayOffset()I > Context: Everywhere
114 -> Node: < Primordial, Ljava/util/concurrent/locks/AbstractOwnableSynchronizer, <init>()V > Context: Everywhere
72 -> Node: < Primordial, Ljava/lang/ThreadLocal$Values, <init>()V > Context: Everywhere
604 -> Node: < Primordial, Ljava/lang/StringBuffer, toString()Ljava/lang/String; > Context: Everywhere
840 -> Node: < Primordial, Ljava/util/concurrent/locks/ReentrantReadWriteLock$Sync, tryRelease(I)Z > Context: Everywhere
927 -> Node: < Primordial, Landroid/view/Choreographer, postCallbackDelayedInternal(ILjava/lang/Object;Ljava/lang/Object;J)V > Context: Everywhere
329 -> Node: < Primordial, Ljava/lang/AbstractStringBuilder, setLength(I)V > Context: Everywhere
889 -> Node: < Primordial, Ljava/lang/ThreadLocal$Values, next(I)I > Context: Everywhere
459 -> Node: < Primordial, Ljava/lang/reflect/AbstractMethod, <init>(Ljava/lang/reflect/ArtMethod;)V > Context: Everywhere
1125 -> Node: < Primordial, Ljava/lang/reflect/Array, setByte(Ljava/lang/Object;IB)V > Context: Everywhere
910 -> Node: < Primordial, Ljava/util/ComparableTimSort, sort([Ljava/lang/Object;II)V > Context: Everywhere
203 -> Node: < Primordial, Landroid/animation/AnimatorSet, sortNodes()V > Context: Everywhere
1281 -> Node: < Primordial, Ljava/lang/Character, isSupplementaryCodePoint(I)Z > Context: Everywhere
902 -> Node: < Primordial, Ljava/util/LinkedList, <init>()V > Context: Everywhere
845 -> Node: < Primordial, Ljava/util/ArrayList$ArrayListIterator, hasNext()Z > Context: Everywhere
781 -> Node: < Primordial, Landroid/animation/PropertyValuesHolder, ofInt(Landroid/util/Property;[I)Landroid/animation/PropertyValuesHolder; > Context: Everywhere
695 -> Node: < Primordial, Ljava/lang/String, startEndAndLength(II)Ljava/lang/StringIndexOutOfBoundsException; > Context: Everywhere
1193 -> Node: < Primordial, Ljava/util/ComparableTimSort, countRunAndMakeAscending([Ljava/lang/Object;II)I > Context: Everywhere
170 -> Node: < Primordial, Ljava/lang/reflect/Array, badArray(Ljava/lang/Object;)Ljava/lang/RuntimeException; > Context: Everywhere
1118 -> Node: < Primordial, Landroid/os/Binder, <clinit>()V > Context: Everywhere
169 -> Node: < Primordial, Ljava/lang/reflect/Array, incompatibleType(Ljava/lang/Object;)Ljava/lang/IllegalArgumentException; > Context: Everywhere
666 -> Node: < Primordial, Lcom/android/internal/R$styleable, <clinit>()V > Context: Everywhere
758 -> Node: < Primordial, Landroid/animation/ObjectAnimator, <init>()V > Context: Everywhere
476 -> Node: < Primordial, Ljava/nio/charset/IllegalCharsetNameException, <init>(Ljava/lang/String;)V > Context: Everywhere
1148 -> Node: < Primordial, Landroid/os/ServiceManagerNative, asInterface(Landroid/os/IBinder;)Landroid/os/IServiceManager; > Context: Everywhere
268 -> Node: < Primordial, Landroid/os/Parcel, init(I)V > Context: Everywhere
1094 -> Node: < Primordial, Ljava/io/InputStreamReader, isOpen()Z > Context: Everywhere
466 -> Node: < Primordial, Ljava/lang/AbstractStringBuilder, append0(Ljava/lang/String;)V > Context: Everywhere
683 -> Node: < Primordial, Ljava/lang/ThreadLocal$Values, access$000(Ljava/lang/ThreadLocal$Values;)[Ljava/lang/Object; > Context: Everywhere
567 -> Node: < Primordial, Ljava/lang/Object, hashCode()I > Context: Everywhere
1036 -> Node: < Primordial, Landroid/animation/AnimatorSet, access$000(Landroid/animation/AnimatorSet;)Ljava/util/ArrayList; > Context: Everywhere
186 -> Node: < Primordial, Landroid/os/Parcel, readExceptionCode()I > Context: Everywhere
674 -> Node: < Primordial, Ljava/lang/ThreadLocal, set(Ljava/lang/Object;)V > Context: Everywhere
1375 -> Node: < Primordial, Ljava/lang/Long, toString()Ljava/lang/String; > Context: Everywhere
675 -> Node: < Primordial, Ljava/util/concurrent/locks/ReentrantReadWriteLock$Sync, tryAcquire(I)Z > Context: Everywhere
147 -> Node: < Primordial, Ljava/lang/AbstractStringBuilder, <init>(Ljava/lang/String;)V > Context: Everywhere
843 -> Node: < Primordial, Ljava/util/Arrays$ArrayList, toArray()[Ljava/lang/Object; > Context: Everywhere
1091 -> Node: < Primordial, Ljava/lang/Class, getDexAnnotationDirectoryOffset()I > Context: Everywhere
1205 -> Node: < Primordial, Landroid/animation/Keyframe$IntKeyframe, setValue(Ljava/lang/Object;)V > Context: Everywhere
1168 -> Node: < Primordial, Ljava/lang/reflect/Proxy$1, compare(Ljava/lang/reflect/Method;Ljava/lang/reflect/Method;)I > Context: Everywhere
445 -> Node: < Primordial, Ljava/lang/Double, <clinit>()V > Context: Everywhere
250 -> Node: < Primordial, Landroid/animation/ObjectAnimator, hasSameTargetAndProperties(Landroid/animation/Animator;)Z > Context: Everywhere
406 -> Node: < Primordial, Ljava/util/HashMap, secondaryHash(Ljava/lang/Object;)I > Context: Everywhere
1128 -> Node: < Primordial, Ljava/lang/reflect/Array, setInt(Ljava/lang/Object;II)V > Context: Everywhere
107 -> Node: < Primordial, Ljava/util/concurrent/locks/ReentrantReadWriteLock, <init>(Z)V > Context: Everywhere
315 -> Node: < Primordial, Llibcore/reflect/AnnotationAccess, decodeValue(Ljava/lang/Class;Ljava/lang/Class;Lcom/android/dex/Dex;Lcom/android/dex/EncodedValueReader;)Ljava/lang/Object; > Context: Everywhere
1379 -> Node: < Primordial, Ljava/lang/String, compareTo(Ljava/lang/Object;)I > Context: Everywhere
414 -> Node: < Primordial, Ljava/util/concurrent/locks/LockSupport, <clinit>()V > Context: Everywhere
1153 -> Node: < Primordial, Ljava/lang/reflect/Method, getName()Ljava/lang/String; > Context: Everywhere
69 -> Node: < Primordial, Ljava/nio/FileChannelImpl$1, <init>()V > Context: Everywhere
210 -> Node: < Primordial, Landroid/os/StrictMode$InstanceTracker, <clinit>()V > Context: Everywhere
426 -> Node: < Primordial, Ljava/util/concurrent/locks/ReentrantReadWriteLock$Sync$ThreadLocalHoldCounter, <init>()V > Context: Everywhere
560 -> Node: < Primordial, Ljava/lang/StringBuilder, append(C)Ljava/lang/StringBuilder; > Context: Everywhere
1220 -> Node: < Primordial, Ljava/nio/charset/CoderResult, throwException()V > Context: Everywhere
1184 -> Node: < Primordial, Ljava/util/TimSort, minRunLength(I)I > Context: Everywhere
1315 -> Node: < Primordial, Ljava/util/Arrays, equals([C[C)Z > Context: Everywhere
635 -> Node: < Primordial, Landroid/app/FragmentManagerImpl, saveFragmentViewState(Landroid/app/Fragment;)V > Context: Everywhere
829 -> Node: < Primordial, Ljava/util/concurrent/locks/ReentrantReadWriteLock$NonfairSync, <init>()V > Context: Everywhere
50 -> Node: < Primordial, Ljava/lang/Throwable, <init>(Ljava/lang/Throwable;)V > Context: Everywhere
1245 -> Node: < Primordial, Ljava/lang/String, indexOf(II)I > Context: Everywhere
106 -> Node: < Primordial, Ljava/lang/ClassLoader, <init>(Ljava/lang/ClassLoader;Z)V > Context: Everywhere
282 -> Node: < Primordial, Ljava/util/ArrayList, throwIndexOutOfBoundsException(II)Ljava/lang/IndexOutOfBoundsException; > Context: Everywhere
46 -> Node: < Primordial, Ljava/io/Writer, <init>()V > Context: Everywhere
454 -> Node: < Primordial, Ljava/lang/System, checkPropertyName(Ljava/lang/String;)V > Context: Everywhere
434 -> Node: < Primordial, Ljava/lang/UnsupportedOperationException, <init>(Ljava/lang/String;)V > Context: Everywhere
1006 -> Node: < Primordial, Landroid/animation/AnimatorListenerAdapter, onAnimationRepeat(Landroid/animation/Animator;)V > Context: Everywhere
1092 -> Node: < Primordial, Llibcore/reflect/AnnotationAccess, getExceptions(Ljava/lang/reflect/AnnotatedElement;)[Ljava/lang/Class; > Context: Everywhere
17 -> Node: < Primordial, Landroid/os/Bundle$1, <init>()V > Context: Everywhere
1244 -> Node: < Primordial, Ljava/util/concurrent/CopyOnWriteArrayList, getArray()[Ljava/lang/Object; > Context: Everywhere
923 -> Node: < Primordial, Landroid/animation/ValueAnimator, initAnimation()V > Context: Everywhere
258 -> Node: < Primordial, Ljava/util/concurrent/atomic/AtomicInteger, <clinit>()V > Context: Everywhere
502 -> Node: < Primordial, Ljava/util/ArrayList, remove(I)Ljava/lang/Object; > Context: Everywhere
884 -> Node: < Primordial, Ljava/lang/ThreadLocal, initialValue()Ljava/lang/Object; > Context: Everywhere
999 -> Node: < Primordial, Landroid/animation/ValueAnimator$AnimationHandler, start()V > Context: Everywhere
1143 -> Node: < Primordial, Ljava/nio/ByteOrder, isLittleEndian()Z > Context: Everywhere
723 -> Node: < Primordial, Landroid/util/Xml, asAttributeSet(Lorg/xmlpull/v1/XmlPullParser;)Landroid/util/AttributeSet; > Context: Everywhere
949 -> Node: < Primordial, Landroid/animation/PropertyValuesHolder$FloatPropertyValuesHolder, calculateValue(F)V > Context: Everywhere
559 -> Node: < Primordial, Ljava/lang/StringIndexOutOfBoundsException, <init>(Ljava/lang/String;)V > Context: Everywhere
712 -> Node: < Primordial, Llibcore/icu/ICU, getCldrVersion()Ljava/lang/String; > Context: Everywhere
1111 -> Node: < Primordial, Ljava/lang/Double, valueOf(D)Ljava/lang/Double; > Context: Everywhere
193 -> Node: < Primordial, Landroid/app/FragmentManagerImpl, setBackStackIndex(ILandroid/app/BackStackRecord;)V > Context: Everywhere
120 -> Node: < Primordial, Ljava/util/LinkedList$Link, <init>(Ljava/lang/Object;Ljava/util/LinkedList$Link;Ljava/util/LinkedList$Link;)V > Context: Everywhere
800 -> Node: < Primordial, Ljava/lang/Double, toString(D)Ljava/lang/String; > Context: Everywhere
724 -> Node: < Primordial, Landroid/util/Xml, <clinit>()V > Context: Everywhere
834 -> Node: < Primordial, Ljava/util/concurrent/locks/AbstractQueuedSynchronizer$Node, <clinit>()V > Context: Everywhere
908 -> Node: < Primordial, Landroid/animation/ValueAnimator, setCurrentPlayTime(J)V > Context: Everywhere
588 -> Node: < Primordial, Ljava/util/HashMap, addNewEntryForNullKey(Ljava/lang/Object;)V > Context: Everywhere
1307 -> Node: < Primordial, Ljava/lang/Boolean, hashCode()I > Context: Everywhere
1150 -> Node: < Primordial, Llibcore/reflect/AnnotationMember$DefaultValues, <init>(Ljava/lang/String;I)V > Context: Everywhere
1219 -> Node: < Primordial, Ljava/nio/Buffer, position(I)Ljava/nio/Buffer; > Context: Everywhere
708 -> Node: < Primordial, Llibcore/io/Libcore, <clinit>()V > Context: Everywhere
1065 -> Node: < Primordial, Landroid/os/Trace, cacheEnabledTags()J > Context: Everywhere
410 -> Node: < Primordial, Ljava/lang/String$CaseInsensitiveComparator, <init>(Ljava/lang/String$1;)V > Context: Everywhere
872 -> Node: < Primordial, Ljava/util/concurrent/CopyOnWriteArrayList$CowIterator, next()Ljava/lang/Object; > Context: Everywhere
176 -> Node: < Primordial, Landroid/os/Handler, toString()Ljava/lang/String; > Context: Everywhere
1366 -> Node: < Primordial, Ljava/util/HashMap$KeyIterator, next()Ljava/lang/Object; > Context: Everywhere
346 -> Node: < Primordial, Landroid/animation/AnimatorSet$Builder, with(Landroid/animation/Animator;)Landroid/animation/AnimatorSet$Builder; > Context: Everywhere
1314 -> Node: < Primordial, Ljava/util/Arrays, equals([J[J)Z > Context: Everywhere
665 -> Node: < Primordial, Landroid/app/FragmentManagerImpl, transitToStyleIndex(IZ)I > Context: Everywhere
898 -> Node: < Primordial, Ljava/nio/BufferOverflowException, <init>()V > Context: Everywhere
159 -> Node: < Primordial, Ljava/lang/Object, getClass()Ljava/lang/Class; > Context: Everywhere
928 -> Node: < Primordial, Ljava/lang/Math, max(JJ)J > Context: Everywhere
1265 -> Node: < Primordial, Ljava/lang/reflect/AccessibleObject, isAccessible()Z > Context: Everywhere
109 -> Node: < Primordial, Ljava/util/concurrent/locks/ReentrantReadWriteLock$ReadLock, <init>(Ljava/util/concurrent/locks/ReentrantReadWriteLock;)V > Context: Everywhere
953 -> Node: < Primordial, Ljava/lang/Character, toUpperCase(C)C > Context: Everywhere
64 -> Node: < Primordial, Ljava/util/Collections$1, <init>()V > Context: Everywhere
174 -> Node: < Primordial, Llibcore/reflect/AnnotationMember, hashCode()I > Context: Everywhere
679 -> Node: < Primordial, Ljava/util/concurrent/locks/AbstractQueuedSynchronizer, hasQueuedPredecessors()Z > Context: Everywhere
1104 -> Node: < Primordial, Ljava/lang/Class, isEnum()Z > Context: Everywhere
1149 -> Node: < Primordial, Ljava/lang/reflect/Modifier, isPublic(I)Z > Context: Everywhere
284 -> Node: < Primordial, Landroid/app/FragmentManagerImpl, moveToState(Landroid/app/Fragment;IIIZ)V > Context: Everywhere
1230 -> Node: < Primordial, Ljava/lang/Float, compareTo(Ljava/lang/Object;)I > Context: Everywhere
1247 -> Node: < Primordial, Ljava/util/HashMap, newKeyIterator()Ljava/util/Iterator; > Context: Everywhere
1064 -> Node: < Primordial, Ljava/io/BufferedReader, close()V > Context: Everywhere
68 -> Node: < Primordial, Ljava/lang/ThreadLocal$Values, <clinit>()V > Context: Everywhere
389 -> Node: < Primordial, Landroid/app/Activity, isChild()Z > Context: Everywhere
1001 -> Node: < Primordial, Landroid/animation/ValueAnimator, getValues()[Landroid/animation/PropertyValuesHolder; > Context: Everywhere
1308 -> Node: < Primordial, Ljava/lang/Byte, hashCode()I > Context: Everywhere
188 -> Node: < Primordial, Landroid/view/ContextThemeWrapper, <init>()V > Context: Everywhere
586 -> Node: < Primordial, Lcom/android/internal/app/ActionBarImpl, setHasEmbeddedTabs(Z)V > Context: Everywhere
826 -> Node: < Primordial, Landroid/animation/Keyframe, ofInt(FI)Landroid/animation/Keyframe; > Context: Everywhere
557 -> Node: < Primordial, Ljava/lang/System, getProperty(Ljava/lang/String;)Ljava/lang/String; > Context: Everywhere
844 -> Node: < Primordial, Ljava/util/ArrayList$ArrayListIterator, next()Ljava/lang/Object; > Context: Everywhere
400 -> Node: < Primordial, Llibcore/reflect/Types, <clinit>()V > Context: Everywhere
1305 -> Node: < Primordial, Ljava/lang/Long, hashCode()I > Context: Everywhere
1360 -> Node: < Primordial, Landroid/view/Choreographer$CallbackRecord, <init>(Landroid/view/Choreographer$1;)V > Context: Everywhere
319 -> Node: < Primordial, Llibcore/reflect/AnnotationFactory, getElementsDescription(Ljava/lang/Class;)[Llibcore/reflect/AnnotationMember; > Context: Everywhere
462 -> Node: < Primordial, Ljava/lang/ref/WeakReference, <init>(Ljava/lang/Object;Ljava/lang/ref/ReferenceQueue;)V > Context: Everywhere
42 -> Node: < Primordial, Landroid/util/Singleton, <init>()V > Context: Everywhere
1377 -> Node: < Primordial, Ljava/lang/Double, toString()Ljava/lang/String; > Context: Everywhere
32 -> Node: < Primordial, Landroid/os/Handler, <init>(Landroid/os/Handler$Callback;Z)V > Context: Everywhere
874 -> Node: < Primordial, Ljava/util/HashMap, postRemove(Ljava/util/HashMap$HashMapEntry;)V > Context: Everywhere
213 -> Node: < Primordial, Landroid/animation/PropertyValuesHolder, <clinit>()V > Context: Everywhere
899 -> Node: < Primordial, Ljava/lang/UnsupportedOperationException, <init>()V > Context: Everywhere
417 -> Node: < Primordial, Ljava/lang/Long, <init>(J)V > Context: Everywhere
515 -> Node: < Primordial, Ljava/io/PrintWriter, <init>(Ljava/io/Writer;Z)V > Context: Everywhere
1030 -> Node: < Primordial, Ljava/lang/Class, isAssignableFrom(Ljava/lang/Class;)Z > Context: Everywhere
1139 -> Node: < Primordial, Landroid/os/ServiceManager, getIServiceManager()Landroid/os/IServiceManager; > Context: Everywhere
71 -> Node: < Primordial, Ljava/lang/Character, <init>(C)V > Context: Everywhere
243 -> Node: < Primordial, Ljava/lang/String, equals(Ljava/lang/Object;)Z > Context: Everywhere
238 -> Node: < Primordial, Ljava/util/Arrays$ArrayList, <init>([Ljava/lang/Object;)V > Context: Everywhere
506 -> Node: < Primordial, Ljava/lang/Throwable, getLocalizedMessage()Ljava/lang/String; > Context: Everywhere
1126 -> Node: < Primordial, Ljava/lang/reflect/Array, setChar(Ljava/lang/Object;IC)V > Context: Everywhere
693 -> Node: < Primordial, Ljava/lang/Error, <init>()V > Context: Everywhere
1342 -> Node: < Primordial, Landroid/os/Parcel, nativeFreeBuffer(I)V > Context: Everywhere
1087 -> Node: < Primordial, Ljava/lang/Class, getDex()Lcom/android/dex/Dex; > Context: Everywhere
198 -> Node: < Primordial, Landroid/animation/AnimatorSet, <init>()V > Context: Everywhere
880 -> Node: < Primordial, Llibcore/io/Posix, getpwuid(I)Llibcore/io/StructPasswd; > Context: Everywhere
497 -> Node: < Primordial, Ljava/io/BufferedReader, fillBuf()I > Context: Everywhere
654 -> Node: < Primordial, Llibcore/io/OsConstants, placeholder()I > Context: Everywhere
229 -> Node: < Primordial, Landroid/util/Log, w(Ljava/lang/String;Ljava/lang/String;)I > Context: Everywhere
1032 -> Node: < Primordial, Ljava/lang/Class, getSuperclass()Ljava/lang/Class; > Context: Everywhere
1253 -> Node: < Primordial, Ljava/nio/charset/UnmappableCharacterException, <init>(I)V > Context: Everywhere
240 -> Node: < Primordial, Llibcore/util/EmptyArray, <clinit>()V > Context: Everywhere
253 -> Node: < Primordial, Ljava/lang/Class, getDeclaredMethodInternal(Ljava/lang/String;[Ljava/lang/Class;)Ljava/lang/reflect/Method; > Context: Everywhere
